date,aggregated_news,news_count,sentiment_score
2025-08-05,asing masuk pasar net buy rp 55226 miliar saham bmri dan bbca diborong [SEP] harga premium di regional saham bca bbca tetap jadi idaman investor [SEP] ihsg bisa kembali ngegas rekomendasi saham hari ini bbca indy jsmr  pgas [SEP] jp morgan terpantau masih rajin jual saham bri bca hingga bank mandiri [SEP] punya bbca bmri bbni  bbri return reksadana indeks star am dan maybank am melesat 2,5,0.08904168009757996
2025-08-07,bbca tak kalah saing di kawasan regional [SEP] investor asing diamdiam akumulasi saham antm sampai cdia [SEP] bca bbca beri kisikisi pembagian dividen interim 2025,3,0.14001870155334473
2025-08-08,ihsg berpotensi melemah hari ini 88 cermati saham bbca smgr dan untr [SEP] ihsg diprediksi rawan koreksi jelang akhir pekan pantau saham amrt bbca hingga untr [SEP] emiten bank penghuni top 10 msci indonesia index ada bbca dan pelat merah,3,0.023206382989883423
2025-08-11,net buy melesat rp 84984 miliar asing akhirnya mulai borong saham bbca dan bbri [SEP] rise raih fasilitas kredit senilai rp500 miliar dari bbca [SEP] punya bbca arto bbni  bbri return reksadana indeks star am dan maybank am melesat 25,3,0.08935689926147461
2025-08-12,saham mendadak laris harga bisa rp 11000 [SEP] terungkap ini penyebab ihsg terbang 102,2,0.1697520911693573
2025-08-13,bbca bbri bmri serap dana asing terbesar siapa paling menarik [SEP] ihsg cetak rekor baru saham danantara serap transaksi tertinggi [SEP] duh investasi di bbca icbp ggrm anda malah boncos dalam 3 bulan,3,0.022253721952438354
2025-08-14,investor asing net buy rp 53 t jelang hut ri saham bren tlkm dan bbca diserbu [SEP] dana asing rp152 triliun masuk bbri dan bbca jadi incaran,2,0.02352076768875122
2025-08-15,saham bca bank ina bri paling banyak diserbu investor [SEP] bursa efek jakarta  indonesia  pasar keuangan indonesia [SEP] net buy berlanjut rp 130 triliun asing borong saham bbri bmri dan tlkm [SEP] kesempatan beli saham wonderful  harganya bisa ke rp 11000 [SEP] saham bbca berbalik menguat investor asing rajin akumulasi  sinar harapan [SEP] intip gerak harga saham bbca hari ini 15 agustus 2025 [SEP] harga belum tembus 9000 bagaimana prospek saham bca hari ini [SEP] diborong asing saham bca justru melemah publik justru soroti keluhan nikita mirzani soal data rekening [SEP] sektor perbankan mulai pulih bbca bbri bmri berpeluang rebound di 2025 [SEP] saham bca terjun ke rp 8700 gejolak nikita mirzani  skandal blbi ikut jadi sorotan [SEP] diversifikasi portofolio preskom bca kurangi kepemilikan saham,11,0.17233556509017944
2025-08-18,jahja setiaatmadja lepas saham bbca senilai rp87 miliar [SEP] preskom bca bbca lepas 1 juta lembar saham [SEP] jahja setiaatmadja lepas 1 juta saham bbca segini dana yang diraup [SEP] jahja setiaatmadja jual saham bca bbca rp87 miliar buat apa [SEP] laba bca bbca juli 2025 [SEP] presiden komisaris bca jahja setiaatmadja jual 1 juta saham bbca [SEP] karier jahja setiaatmadja presiden komisaris yang jual 1 juta saham bbca [SEP] profil jahja setiaatmadja sosok yang obral 1 juta saham bca,8,0.0915260910987854
2025-08-19,isu akuisisi tekan saham bca 23 analis fundamental tetap solid [SEP] ihsg dibuka naik 19 agustus 2025 saham dssa dan bbca jadi incaran [SEP] nasib saham bbca [SEP] komisaris utama bca lepas 1 juta saham kantongi rp87 m,4,0.032215774059295654
2025-08-20,bca bbca klarifikasi isu pembelian saham dan utang rp 60 triliun [SEP] meski muncul ide ambil paksa 51 saham bank bca goldman sachs cs rajin borong bbca [SEP] melihat proyeksi saham bbca bisa tembus ke level rp9000 [SEP] soal akuisisi 51 saham di masa lalu bbca buka suara [SEP] bbca klarifikasi isu akuisisi rp5 triliun  utang rp60 triliun ke negara yang heboh di media [SEP] bca bantah isu rekayasa akuisisi 51 persen saham bbca [SEP] bos bca jahja setiaatmadia jual 1 juta saham kantongi rp875 m [SEP] untuk apa komisaris bca jahja setiaatmadja jual saham rp 875 m [SEP] saham bca bbca ambruk 6 sepekan ada apa [SEP] penjelasan bca soal isu pengambilalihan 51 persen saham bbca oleh pemerintah [SEP] bca buka suara soal proses ambil alih 51 saham di era megawati [SEP] kasus utang blbi bca mencuat ekonom sarankan pemerintah lakukan ini,12,0.11272984743118286
2025-08-21,saham bbca akhiri koreksi tiga hari beruntun ada crossing ratusan miliar rupiah [SEP] ramalan terbaru saham bbca  bmri cs usai bi rate dipotong [SEP] saham bbca menuju rp9000 [SEP] heboh kabar akuisisi saham bca danantara indonesia buka suara,4,0.11537957191467285
2025-08-22,heboh diambil alih pemerintah bbca melemah 5 dari puncak bulan ini [SEP] begini lo histori grup djarum menguasai saham bank central asia bca [SEP] saham bbca rontok dibayangi beban kinerja atau hantu blbi,3,0.052633702754974365
2025-08-25,sinyal suku bunga as turun bayangi pasar rekomendasi saham hari ini bbri  bbca [SEP] saham bbca profil kinerja keuangan riwayat dividen dan prospek bisnisnya [SEP] semenarik apa saham bbca setelah muncul laporan kinerja terbaru [SEP] bbca jadi sasaran jual asing terbesar pekan lalu [SEP] wacana ambil alih paksa saham bca bisa runtuhkan kepercayaan pasar [SEP] investor asing borong 10 saham ini cuan bbri hingga bbni,6,-0.02531057596206665
2025-08-26,saham bbri ramai dibeli investor asing bbca hingga bbkp dilego [SEP] historia bisnis momen grup salim punya kans kuasai kembali bca bbca,2,-0.0007641315460205078
2025-08-27,timothy ronald borong 11 juta saham bbca investor ritel perlu beli  jual [SEP] kinerja saham bank swasta terburuk panin  bca paling hancur,2,0.04642626643180847
2025-08-28,video saham bank swasta berguguran ada apa [SEP] saham wonderful company  dikoleksi tokohtokoh ternama harga bisa segini [SEP] timothy ronald dijuluki warren buffet indonesia investor muda pemilik 11 juta saham bca [SEP] dua sektor saham yang terpengaruh dari patriot bonds danantara [SEP] selain kripto timothy ronald juga punya 11 juta lembar saham bca [SEP] berita populer the next warren buffett indonesia hingga valuasi saham koleksi lo kheng hong,6,0.1235952079296112
2025-08-29,saham bca catat pembelian asing tertinggi fundamental jadi bahan bakar untuk rebound [SEP] saham bank bbca bbri cs ikut anjlok saat ihsg tertekan aksi demonstrasi [SEP] net sell asing terbesar di bbca saat ihsg tumbang 113 jadi 7862 hari ini 298,3,0.0800527036190033
2025-09-01,sudah sentuh level support analis sebut saham bca berpotensi koreksi lagi [SEP] semua yang perlu kamu tahu tentang dividen saham bbca 2024 [SEP] bbca tertekan saham bca diprediksi bisa jatuh ke level rp7000 [SEP] analisis pergerakan harga saham bbca hari ini 1925 [SEP] aksi borong saham di harga diskon ramaikan pasar saat ihsg anjlok [SEP] modal asing rp152 triliun tinggalkan pasar saham indonesia [SEP] saham bca paling aktif diperdagangkan pada sesi pertama hari ini [SEP] saham bbca diserok [SEP] saham bbca dan bmri kompak anjlok pagi ini investor panik melepas saham perbankan [SEP] koreksi saham bbca bukan karena penjualan ini 5 fakta di baliknya [SEP] saham bank jumbo bbri bbca cs rontok saat ihsg merah stabilitas politik jadi kunci [SEP] asing mulai putar haluan saham ini jadi bulanbulanan [SEP] net sell asing gede banget saham ini digempur [SEP] semua yang perlu kamu tahu tentang dividen saham bbca 2024 [SEP] net sell melonjak rp 215 triliun investor asing buang saham bbca [SEP] analisis pergerakan harga saham bbca hari ini 1925 [SEP] bbca tertekan saham bca diprediksi bisa jatuh ke level rp7000 [SEP] aksi borong saham di harga diskon ramaikan pasar saat ihsg anjlok [SEP] modal asing rp152 triliun tinggalkan pasar saham indonesia [SEP] saham bca paling aktif diperdagangkan pada sesi pertama hari ini [SEP] saham bbca dan bmri kompak anjlok pagi ini investor panik melepas saham perbankan [SEP] koreksi saham bbca bukan karena penjualan ini 5 fakta di baliknya [SEP] saham bbca diserok,23,0.19962415099143982
2025-09-02,kilas balik 10 tahun terakhir analisis kinerja harga saham bbca [SEP] dana asing kabur rp214 triliun saham bbca bmri dan bbri paling banyak dilego [SEP] mereka yang diamdiam serok bbca,3,-0.015577703714370728
2025-09-03,jahja setiaatmadja borong saham bbca usai harga ambles [SEP] investor asing ramai jual saham bbca  pani saat ihsg naik 108 [SEP] jahja setiaatmadja serok saham bbca di harga bawah target bisa ke rp 11900 [SEP] berikut return saham perbankan tertinggi di agustus 2025 bank kecil lebih unggul [SEP] return saham bank kecil melejit pada agustus begini proyeksi analis untuk september [SEP] cek rekomendasi teknikal saham goto bbca klbf untuk perdagangan kamis 49 [SEP] saham wonderful company lagi murah [SEP] rekomendasi saham bank overweight meski kinerja hingga juli 2025 masih lemah,8,0.0988023579120636
2025-09-04,pantau harga saham bbca update terkini dan grafik [SEP] berita populer harga emas perhiasan melejit berjemaah hingga saham bbca lagi murah,2,-0.0025590360164642334
2025-09-08,goldman sachs cs memperbarui rekomendasi saham bbca dan bbri [SEP] bbca diramal ngacir 50 muncul petunjuk dividen besar [SEP] bbca cs dihujani aksi jual asing masuk saham emiten emas [SEP] saham bbca kenapa lagi,4,0.05943313241004944
2025-09-09,aksi jual besar asing dorong saham bbca turun drastis ini penyebabnya [SEP] tinggalkan perbankan asing borong saham emas saat ihsg turun 128 [SEP] saham bbca murahnya kebangetan [SEP] sri mulyani pamit rp299 triliun dana asing tinggalkan pasar saham [SEP] saham bank bumn dan bbca kompak melemah valuasi dinilai atraktif [SEP] historia bisnis ketika salim serahkan saham bca bbca [SEP] sorotan saham bbca hari ini tekanan jual asing dan pelemahan ihsg [SEP] purbaya menkeu net sell jebol rp 60 t asing gempur bbca dan saham bumn,8,0.14075720310211182
2025-09-10,jahja setiaadmadja terus serok bbca di harga terendah dalam setahun [SEP] saham bbca turun 22 persen sepanjang 2025 apakah ada potensi cuan [SEP] saham bbca menguat 365 usai tekanan jual asing mereda analis nilai valuasi murah [SEP] aksi borong saham bca bbca kala diskon terbesar dalam 5 tahun [SEP] harga saham blue chip bank ini turun 21 dari awal tahun 2025 pilih beli  jual [SEP] asing lepas rp 21 t sehari bbca dibanting ke level terendah 3 tahun [SEP] harga saham bbca menghijau sesi i hari ini 10 september 2025 cek rekomendasinya [SEP] rekomendasi saham dan pergerakan ihsg hari ini 10 september 2025 [SEP] saham bbca dan bbri terbang 2 dorong ihsg menguat 1,9,0.13949957489967346
2025-09-11,mengintip fundamental bank bca dan ramalan nasib saham bbca [SEP] petinggi bca bbca kembali borong ribuan saham [SEP] alihalih buyback bca pilih kuatkan fundamental untuk kerek harga saham [SEP] apakah bank bca bbca berencana kembali buyback saham [SEP] saham bbca anjlok 2222 di 2025 ini analisa analis yang patut dicermati [SEP] bca belum ada rencana buyback saham lagi di 2025 [SEP] jahja setiatmadja borong 66 ribu saham bca [SEP] jahja setiaatmadja borong 66000 saham bbca rogoh kocek rp500 juta [SEP] bca makin genjot bisnis dana kelolaan lewat wealth summit 2025,9,0.12006077170372009
2025-09-12,harga saham masih di bawah rp 8000 bbca dinilai layak lakukan buyback [SEP] fundamental tetap kuat pasar respons positif saham bbca [SEP] historia bisnis lobilobi senayan di sekitar saham panas bca bbca [SEP] simak bocoran pembagian dividen bca bbca ini kisikisinya [SEP] bca bbca royal bagi dividen,5,-0.015506267547607422
2025-09-15,harga saham bbca mulai rebound usai dilanda aksi jual besarbesaran investor asing [SEP] investor asing akhirnya net buy rp 104 triliun saham bbca hingga ammn kembali diburu [SEP] populer sepekan rokok murah ggrm menkeu purbaya aksi borong bbca [SEP] bbca bmri bbni ditinggal asing bbri justru diburu [SEP] ihsg sepekan turun tipis net sell masih jumbo rp 659 triliun dimotori bbca dan bmri [SEP] prospek anyar saham bbca di tengah dugaan pembobolan rekening dana nasabah [SEP] berita populer target harga saham bbca terbaru hingga potensi cuan bbri [SEP] bbca siap loncat target harga masih jauh [SEP] saham bbca kembali ke rp 8000 simak rekomendasi analis [SEP] saham bbca dan kekayaan hartono [SEP] ihsg sepekan terkoreksi investor asing kantongi dulu saham bbri dan bbca di akhir pekan  sinar harapan [SEP] 10 saham paling ramai ditransaksikan sepekan bbca bbri hingga cdia,12,0.10504257678985596
2025-09-16,net sell kembali rp 37455 miliar saham bmri dan bbca dilepas [SEP] laba bbca per agustus tumbuh kuat saham pantasnya segini,2,0.16048237681388855
2025-09-17,dividen bca  daya tarik saham bbca di tengah stimulus rp200 triliun ke bank himbara [SEP] saham sebagus ini harganya lagi murah banget,2,-0.007756471633911133
2025-09-18,tekanan jual asing mereda meski net sell tembus 2783 juta saham [SEP] menakar prospek saham bbca di tengah penurunan bi rate [SEP] investor asing pandang netral ke perbankan indonesia bbca bmri  bbri jadi jagoan [SEP] asing net sell rp1515 miliar bbca jadi target utama [SEP] saham big bank kamis 189 pagi bbri menguat bbca terkoreksi,5,0.048442691564559937
2025-09-19,update saham bbca hari ini kinerja dan prospek terbaru [SEP] bbca kembali raih empat kategori indeks52 didukung kinerja solid [SEP] ihsg berpotensi rebound bbca hingga cuan jadi saham incaran [SEP] harga saham bbca terdiskon hampir 20 meski kinerja solid waktunya beli [SEP] penurunan bi rate jadi katalis bbca siap melesat,5,0.10338649153709412
2025-09-22,asing net buy rp 3 t tapi bbca malah dihajar jual rp 124 t [SEP] bca bbca dalam mode waspada sebelum lepas landas,2,0.0449376106262207
2025-09-23,saham big banks selasa 239 bbca menguat sementara bmri bbri dan bbni melemah [SEP] bbca bbri bmri cs ada update target harga,2,0.03832179307937622
2025-09-24,bbca akhirnya diserok asing ada update target harga,1,0.12384328246116638
2025-09-25,simak target harga saham bank saham pnbn hingga bbca tawarkan potensi cuan segini [SEP] investor asing diamdiam akumulasi saham bbri sampai brpt,2,0.08168822526931763
2025-09-29,asing net buy rp 55563 miliar saham bren hingga bbca diborong [SEP] bbca di persimpangan antara tekanan bearish dan harapan rebound [SEP] kinerja saham big banks senin 299 bbca menghijau bbribmribbni melemah,3,0.03723651170730591
2025-10-01,saham bbca masih lesu begini faktor penyebab dan prospeknya [SEP] tekanan asing guncang bbri dan bbca saatnya investor bertahan atau menepi [SEP] saham bagus lagi murah rajin dividen [SEP] saham bbca cara cerdas memulai investasi di perbankan [SEP] asing jorjoran jual saham bbca sebulan lepas rp 9 triliun [SEP] saham bbca turun ke rp 7500 jadi harga penutupan terendah sepanjang tahun 2025 [SEP] saham bbca masih lesu begini faktor penyebab dan prospeknya [SEP] tekanan asing guncang bbri dan bbca saatnya investor bertahan atau menepi [SEP] saham bagus lagi murah rajin dividen,9,0.06949633359909058
2025-10-03,harga 4 saham blue chip bank rontok manakah yang layak beli hari ini 310 [SEP] aksi blackrock hingga jp morgan di saham bca bbca kala bank milik grup djarum topang laba industri [SEP] harga saham bbri bmri dan bbni turun sinyal beli atau hindari,3,0.17179271578788757
2025-10-06,saham murah bbca diserbu potensi cuan hampir 50 [SEP] beda strategi investor kakap di saham bank jumbo bbca bbri bmri bbni [SEP] berita populer prediksi saham bmri dan bbri hingga potensi cuan bbca [SEP] ritel banyak yang masuk bisakah saham ini ke rp 11000,4,-0.004485398530960083
2025-10-07,analisis singkat dan fakta saham bbca terbaru 71025 [SEP] direktur bbca tambah koleksi 100000 lembar saham oleh warta ekonomi,2,-0.034180134534835815
2025-10-08,ekspansi jaringan edge ambil pinjaman jumbo rp55 triliun dari bbca [SEP] aksi jual asing masih deras hingga outflow saham rp 54 triliun ternyata ini pemicunya [SEP] saham bbcabmri tergerus profit taking di angka berapa,3,0.05055975914001465
2025-10-09,purbaya effect saham fundamental melesat cek rekomendasi bbtn bbca  bris hari ini [SEP] bukan blackrock tapi state street yang konsisten borong saham bbca bmri bbri  bbni [SEP] asing net sell lagi bbca jadi sasaran utama,3,0.03912350535392761
2025-10-13,asing lepas saham big banks pilih borong saham prajogo dan hashim [SEP] saham big banks kompak ambruk tahun ini begini rekomendasi analis [SEP] bbca semakin babak belur saham longsor asing giat jual,3,0.012606054544448853
2025-10-14,ihsg melemah ke 8066 investor asing lepas saham bbri dan bbca [SEP] kembali rajin menabung saham bbca,2,-0.015798598527908325
2025-10-15,saham bbca tertekan apakah saatnya buy simak analisis terbarunya [SEP] net sell berlanjut rp 139 triliun asing obral saham bbri hingga wifi [SEP] bbca hari ini kinerja solid di tengah fluktuasi pasar,3,0.11023485660552979
2025-10-16,harga saham bbca anjlok terus hingga sentuh level terendah tiga tahun [SEP] tekanan jual asing reda ihsg naik 091 usai koreksi 3 hari [SEP] vanguard  mereka yang serok saham bbca bmri bbni hingga bbri saat diskon harga,3,0.0605681836605072
2025-10-17,bbca bertahan saat indeks longsor target cuan gurih,1,0.17907732725143433
2025-10-20,bbca buyback harga lebih tinggi dari harga saat ini [SEP] harga saham bbca lompat 5 persen usai rilis kinerja keuangan kuartal iii 2025 [SEP] dua faktor ini jadi penopang saham bank melesat ada bbca hingga bbtn [SEP] ihsg sesi i melesat 197 terkerek saham big bank ada bbca hingga bbni [SEP] ihsg ditutup naik signifikan 219 saham bbca hingga bbtn diborong investor [SEP] rekomendasi trading saham hari ini bbri bbca  bris pemerintah genjot stimulus akhir tahun [SEP] saham big banks kompak naik bbca mendahului ditopang ekspektasi kinerja kuartal iii [SEP] bbca salurkan kredit rp944 triliun laba bersih naik 57 di kuartal 3 [SEP] bbca laba bersih 9m25 6 yoy sejalan ekspektasi buyback hingga rp5 t [SEP] bbca siapkan dana buyback rp5 triliun penawaran rp9200 per saham [SEP] lusa pengumuman suku bunga bi saham big banks meroket di sesi i [SEP] bbca buyback saham rp5 t  laba q3 2025 sesuai ekspektasi rekomendasi buy target rp11600 [SEP] satu tahun pemerintahan prabowogibran saham big banks langsung melesat [SEP] laba bca diproyeksi tertekan margin pada kuartal iii2025 ini penjelasannya [SEP] bca bbca siapkan anggaran buyback jumbo hingga rp5 t [SEP] saham bank lagi bersinar atau tekor intip kondisi terbarunya 2025 [SEP] bukan bbca ini pemimpin reli saham bank target harga tinggi [SEP] ihsg sepekan anjlok investor asing bawa kejutan di akhir pekan saham bbca dan emas jadi incaran  sinar harapan,18,0.13807392120361328
2025-10-21,asing makin rajin borong saham blue chip ini cek rekomendasi sahamnya [SEP] laba naik bca bbca akan buyback saham rp5t [SEP] asing borong saham bbca hingga bbri net buy rp709 miliar di sesi i [SEP] harga melesat hingga diserbu investor asing bbca kembali perkasa di bei [SEP] bursa efek jakarta  indonesia  pasar keuangan indonesia [SEP] bank central asia tbk umumkan rencana buyback saham perseroan senilai rp5 triliun [SEP] saham big banks kompak menghijau pada selasa 2110 begini rekomendasi sahamnya [SEP] saham bbca paling diburu asing ini daftar 10 saham net buy tertinggi [SEP] net buy melesat rp 134 triliun asing borong saham bank ini [SEP] laba  buyback jumbo potensi kenaikan saham bbca 27 [SEP] menakar peluang saham bbca melewati batas maksimal harga buyback di rp9200 [SEP] proyeksi arah saham bbca di tengah aksi jual blackrock goldman sach dan invesco [SEP] target harga baru saham bbca usai rilis kinerja [SEP] rencana dividen bbca 2025 dan ipo bca digital simak selengkapnya [SEP] realisasi laba bank central asia bbca sejalan dengan proyeksi analis [SEP] aksi investor kakap di bbca bbri saat target harga saham masih jauh [SEP] sinyal akselerasi kinerja keuangan bca bbca [SEP] saham bca bbca langsung diserbu,18,0.10706028342247009
2025-10-22,minat beli melandai asing akumulasi saham bbca dan pwon di sesi i [SEP] buyback bbca dan sinyal bi rate berpeluang dorong reli ihsg [SEP] bca bbca mau buyback saham senilai maksimal rp5 triliun mulai 22 oktober 2025 sd 19 januari 2026 [SEP] saham bbca diserbu asing  ini prediksi analis soal target harganya [SEP] bi tahan suku bunga di 475 saham big banks kompak memerah [SEP] potensi rebound tiga saham blue chip bbca bbri atau tlkm juaranya [SEP] saham bank bbca bmri cs kompak turun usai bi tahan suku bunga [SEP] saham pilihan hari ini bbca bbri adro dan lainnya [SEP] saham bbca mendadak bangkit market cap tempel bren muncul prediksi begini [SEP] saham bbca menguat 4 hari beruntun simak rekomendasi analis [SEP] asing borong saham properti hingga bank di sesi i pwon dan bbca urutan teratas  kumparancom,11,0.14321669936180115
2025-10-23,saat bi rate ditahan saham bbca dan asii diborong investor asing [SEP] 6 rekomendasi saham cuan hari ini bbca jarr hingga cdia,2,0.08174681663513184
2025-10-24,bbca  analisis fundamental [SEP] net buy berlanjut rp 115 triliun investor asing agresif borong saham bmri hingga bbca,2,-0.0069865882396698
2025-10-27,ihsg sepekan tembus rekor tertinggi hingga asing borong saham bank dipimpin bbca [SEP] rekomendasi saham hari ini bbca bbri  unvr pasar yakin hampir 100 suku bunga as dipangkas [SEP] rekomendasi saham hari ini bbca bbri  icbp wacana aturan baru msci bayangi ihsg [SEP] populer sepekan china balas belanda emas anjlok bca buyback saham [SEP] ihsg tertekan investor asing tetap akumulasi saham bca [SEP] cek rekomendasi saham bbca tlkm indf icbp brpt dan cdia untuk senin 2710 [SEP] cara beli saham bca untuk pemula lengkap dan mudah dipahami [SEP] bca bakal buyback rp5 triliun catat tanggalnya [SEP] wacana perubahan free float msci buat saham konglo merosot ini strategi investasinya [SEP] bbca panaskan 3 mesin cuan dan singgung dividen saham ditarget segini [SEP] awal pekan ayo koleksi enam saham ini bbca tlkm indf icbp brpt dan cdia [SEP] emiten ramairamai gelar buyback saham mana yang paling menarik,12,0.10186678171157837
2025-10-28,reliance sekuritas jagokan 4 saham ada bbca dan kblv [SEP] saham konglo loyo back to fundamental,2,0.04676693677902222
2025-10-29,manuver menitmenit akhir di saham bbca [SEP] ada yang borong saham bbca [SEP] saham big banks kompak menguat bbca pimpin kenaikan penutupan bursa rabu 2910,3,0.000270843505859375
2025-10-31,saham bbca asyik diserok ada prediksi baru [SEP] berita populer potensi cuan saham adro hingga ramalan terbaru bbca,2,-0.039938002824783325
2025-11-03,diborong asing rp46 t selama dua pekan saham bbca rebound [SEP] saham bbca digempur aksi senyap [SEP] analis jagokan saham bbca bbri hingga tlkm saat ihsg cari keseimbangan baru [SEP] mayoritas bank catatkan penurunan roe siapa yang paling cuan [SEP] asing naksir berat saham ini [SEP] bandar menepi di bbca fundamental kuat tapi valuasi kian berat [SEP] saham kakap diborong asing rp 46 triliun ritel perlu ikutan [SEP] ihsg dihujani data penting kawal bbca hingga ggrm,8,0.05451405048370361
2025-11-04,saham big bank kembali jadi incaran investor asing cermati rekomendasi analis [SEP] ada yang berubah pikiran di saham bbca,2,0.04802393913269043
2025-11-05,bbca terbaru saham bank raksasa jadi incaran asing di tengah stabilitas pasar [SEP] saham big banks kompak menguat pada penutupan bursa rabu 511 [SEP] net buy  asing serbu saham tlkm bbca hingga hmsp,3,0.0858776867389679
2025-11-06,asing serbu pasar modal ri saham ini diborong [SEP] momentum saham fundamental strategi defensif jadi pilihan [SEP] bbri menguat di tengah pelemahan saham big banks kamis 611,3,0.05256757140159607
2025-11-07,ihsg cetak rekor tertinggi baru 8394 asing borong saham bbca ptro bren [SEP] saham prajogo pangestu kembali melesat ihsg reli 3 hari [SEP] rekor baru ihsg tembus 8394 bbca dan ptro jadi incaran asing [SEP] kinerja saham big banks jumat 711 bbca dan bbni menguat [SEP] investor asing borong saham bbca  cdia kala ihsg cetak rekor  market,5,0.057325005531311035
2025-11-10,big banks jadi incaran asing ini target harga bbca bmri bbni dan bbri [SEP] market cap saham bren ungguli bbca usai masuk msci [SEP] investor asing borong saham bbca  cdia kala ihsg cetak rekor [SEP] ada yang borong bbca rp 11 triliun peluang cuan masih terbuka [SEP] saham bank relatif murah simak rekomendasi dari analis berikut [SEP] asing serbu saham bbca hingga prajogo pangestu sepekan [SEP] net buy  asing serbu saham bbca bren hingga tlkm [SEP] harga saham pt bank central asia tbk bbca hari ini 10 november 2025,8,0.11942943930625916
2025-11-11,waktunya serok bbca dividen segede ini menanti [SEP] asing berbalik net sell  4 saham dibanting keras [SEP] harga saham pt bank central asia tbk bbca hari ini 11 november 2025,3,0.1791560798883438
2025-11-12,bbca terbaru prospek cerah di tengah buyback dan rencana dividen [SEP] kisikisi kapan asing kembali masuk ke saham big banks bbca bbri bmri bbni [SEP] asing net sell bbca jadi korban [SEP] daya tarik saham bank bbca hingga bmri di mata asing di 2026 saatnya serok bawah,4,0.1433456838130951
2025-11-13,investor asing borong saham bank mandiri dan bbca ini daftar lengkapnya [SEP] investor asing lego saham bank bbca bmri hingga bris masuk daftar [SEP] ihsg berpeluang menguat saham bbca isat hingga jsmr jadi rekomendasi analis [SEP] ihsg kembali hijau emas bmri dan bbca catat net buy asing jumbo [SEP] growth stocks dominasi jajaran saham big caps ini yang menarik [SEP] ihsg hari ini dibayangi aksi ambil untung perhatikan bbca  jsmr [SEP] investor asing borong saham bmri dan bbca dorong ihsg hijau,7,0.10907146334648132
2025-11-17,kinerja saham blue chip ini tertekan jelang akhir 2025 saatnya jual  beli [SEP] saham bbca dan bumi serap transaksi jumbo ihsg naik 055 [SEP] kinerja bbca oktober pertumbuhan laba melambat tapi masih sesuai proyeksi analis [SEP] net buy melesat rp 71005 miliar investor asign borong bbca hingga coin,4,0.09222766757011414
2025-11-18,saham bbca diserang habishabisan [SEP] bbca jadi pemberat ihsg koreksi sehat atau sinyal lelah [SEP] ihsg ditutup turun 065 ada transaksi crossing di saham bbca impc hingga essa [SEP] ihsg lanjut menguat dibuka naik ke posisi 8421 [SEP] kinerja saham blue chip ini tertekan jelang akhir 2025 saatnya jual  beli [SEP] harga saham pt bank central asia tbk bbca hari ini 18 november 2025,6,0.13457512855529785
2025-11-19,terungkap siapa yang bermanuver di saham bbca [SEP] asing net sell  buang saham bbca hingga bumi [SEP] laba bbca melambat saham bakal begini [SEP] berita populer saham bbca babak belur hingga andalan lo kheng hong puluhan tahun,4,0.014681875705718994
2025-11-20,curi start borong saham bca bbca jelang hilal dividen interim 2025 [SEP] ada yang galau di saham bbca,2,0.02414393424987793
2025-11-21,menimbang harga wajar bbca tahun 2025 peluang risiko dan valuasi [SEP] investor asing borong saham bmri bbca bbri hingga bbni [SEP] kinerja saham big banks jumat 2111 bbca bbri bbni melemah bmri justru menguat,3,0.017914295196533203
2025-11-24,bca bagikan dividen interim tunai rp55 per saham [SEP] bbca bagikan dividen interim rp 677 triliun simak jadwal berikut [SEP] ritel masuk saat asing lepas bbca ada apa [SEP] bbca siap bagi dividen interim rp 55 per saham [SEP] tekanan jual menguat mampukah bbca bertahan di 83008500 [SEP] daftar 18 saham di msci global standard bbca hingga asii kokoh brmsbren masuk,6,0.06861990690231323
2025-11-25,bbca bagikan dividen interim rp677 triliun [SEP] bbca akan bayar dividen jumbo simak rekomendasi saham untuk investor ritel [SEP] harga saham turun bbca akan bayar dividen rp 677 t jadwal pembayaran des 2025 [SEP] bbca distributes interim dividend of idr 677 trillion [SEP] bca umumkan bagikan dividen interim rp55 per saham tandai tanggalan [SEP] musim bagi dividen perbankan dimulai lebih cuan dividen hunter atau capital gain,6,0.060548633337020874
2025-11-26,begini rekomendasi dan target saham bbca usai umumkan dividen interim rp 55 per saham [SEP] net sell rp 55045 miliar asing lepas saham bbri dan bbca saat ihsg cetak rekor [SEP] bbca akan bayar dividen jumbo simak rekomendasi saham untuk investor ritel [SEP] simak rekomendasi teknikal saham brms ssia bbca untuk perdagangan rabu 2611 [SEP] analis beberkan prospek bbca dan btps usai umumkan pembagian dividen interim,5,0.04802596569061279
2025-11-27,bbca bagi dividen interim rp55 per saham cek jadwalnya [SEP] trio investor yang kecipratan rp3137 miliar dividen interim bca bbca 2025 [SEP] investor asing borong saham bank mandiri bmri dan bank neo bbyb bbri hingga bbca dilego [SEP] saham big banks kompak melemah pada penutupan bursa kamis 2711 [SEP] dividen interim jadi sinyal kuat prospek kinerja bbca dan btps hingga akhir tahun,5,0.024752825498580933
2025-11-28,begini target terbaru saham bbca potensi cuan masih besar [SEP] bbca  analisis fundamental [SEP] net sell berlanjut rp 102 triliun saham bbri dan bbca kembali dilepas asing [SEP] ada revisi terkait harga saham bbca pantasnya segini [SEP] emiten ramairamai bagi dividen interim 2025 mana yang menarik [SEP] deretan 10 saham paling dijauhi investor asing sepanjang 2025,6,0.004803895950317383
